id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup method,date,corridor
620163277,2016_2Q,USA,United States,..,High income,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10.99,1,0,5.5,500,500,USD,10.99,1,0,2.2,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USAHTI
620163278,2016_2Q,USA,United States,..,High income,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,11.99,1,0,6,500,500,USD,11.99,1,0,2.4,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USAHTI
620163279,2016_2Q,USA,United States,..,High income,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USAHTI
620163280,2016_2Q,USA,United States,..,High income,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,Unitransfer,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,11.99,1,0,2.4,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USAHTI
620163281,2016_2Q,USA,United States,..,High income,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,CAM,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,11.99,1,0,6,500,500,USD,11.99,1,0,2.4,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USAHTI
620163282,2016_2Q,USA,United States,..,High income,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,3-5 days,200,200,USD,10,1,0,5,500,500,USD,15,1,0,3,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USAHTI
620163283,2016_2Q,USA,United States,..,High income,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Same day,200,200,USD,15,1,0,7.5,500,500,USD,31,1,0,6.2,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USAHTI
620163301,2016_2Q,USA,United States,..,High income,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,12.99,120.83,1.71,8.2,500,500,USD,21.99,120.83,1.71,6.11,122.93,yes,Card payment,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,High,Agent,10-may-16,USAJAM
620163302,2016_2Q,USA,United States,..,High income,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,CAM,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7,1,0,3.5,500,500,USD,15,1,0,3,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,10-may-16,USAJAM
620163303,2016_2Q,USA,United States,..,High income,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Jamaica National,Money Transfer Operator / Building Society,Cash,Bank branch,Less than one hour,200,200,USD,7,121.05,1.53,5.03,500,500,USD,7,121.05,1.53,2.93,122.93,yes,,,High,Bank branch,10-may-16,USAJAM
620163304,2016_2Q,USA,United States,..,High income,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,120.37,2.08,7.08,500,500,USD,9.99,120.37,2.08,4.08,122.93,yes,,,High,Agent,10-may-16,USAJAM
620163305,2016_2Q,USA,United States,..,High income,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Ria,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5,120.42,2.04,4.54,500,500,USD,5,120.42,2.04,3.04,122.93,yes,Bank account payment,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,High,Agent,10-may-16,USAJAM
620163306,2016_2Q,USA,United States,..,High income,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,118.41,3.68,8.67,500,500,USD,9.99,118.41,3.68,5.67,122.93,yes,,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,High,Agent,10-may-16,USAJAM
620163307,2016_2Q,USA,United States,..,High income,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,7.99,120.61,1.89,5.88,500,500,USD,7.99,120.61,1.89,3.49,122.93,yes,Bank account payment,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,High,Agent,10-may-16,USAJAM
620163308,2016_2Q,USA,United States,..,High income,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,13,120.61,1.89,8.39,500,500,USD,20,120.61,1.89,5.89,122.93,yes,Card payment,In this corridor all RSPs send TZS and pay out USD. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,High,Agent,10-may-16,USAJAM
620163320,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Delgado Travel,Bank,"Bank account transfer,Cash",Agent,Less than one hour,200,200,USD,7,17.7,1.39,4.89,500,500,USD,8,17.7,1.39,2.99,17.95,yes,,,High,,11-may-16,USAMEX
620163321,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,4,17.64,1.73,3.73,500,500,USD,4,17.64,1.73,2.53,17.95,yes,,,High,,11-may-16,USAMEX
620163322,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Orlandi Valuta,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,18.06,-0.61,4.39,500,500,USD,10,18.06,-0.61,1.39,17.95,yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,,High,Agent,11-may-16,USAMEX
620163323,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Sigue Money Transfers,Money Transfer Operator,"Bank account transfer,Cash",Agent,Less than one hour,200,200,USD,10,18.05,-0.56,4.44,500,500,USD,10,18.05,-0.56,1.44,17.95,yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,via MobiDram,High,,11-may-16,USAMEX
620163324,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,17.77,1,5,500,500,USD,8,17.77,1,2.6,17.95,yes,,,High,Agent,11-may-16,USAMEX
620163325,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,5,17.52,2.4,4.9,500,500,USD,7,17.52,2.4,3.8,17.95,yes,Card payment,,High,Agent,11-may-16,USAMEX
620163326,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Citibank,Bank,Bank account transfer,Internet,2 days,200,200,USD,0,15.84,11.75,11.75,500,500,USD,0,15.84,11.75,11.75,17.95,yes,,,Low,,11-may-16,USAMEX
620163327,2016_2Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,4.99,17.47,2.67,5.17,500,500,USD,7,17.47,2.67,4.07,17.95,yes,Card payment,,High,Agent,11-may-16,USAMEX
620163330,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,Bank account payment,,Low,,12-may-16,USANIC
620163331,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USANIC
620163332,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Alante Financial,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,10,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USANIC
620163333,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Sigue Money Transfers,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9,1,0,4.5,500,500,USD,10,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USANIC
620163334,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,1,0,5,500,500,USD,9.99,1,0,2,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USANIC
620163335,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USANIC
620163336,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Envios 22-24,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Medium,Agent,12-may-16,USANIC
620163337,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,7.99,1,0,4,500,500,USD,7.99,1,0,1.6,1,yes,Economy service,,High,Agent,12-may-16,USANIC
620163338,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USANIC
620163339,2016_2Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,12-may-16,USANIC
620163345,2016_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Ria,Money Transfer Operator,"Bank account transfer,Cash",Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,Card payment,,High,,13-may-16,USAPAN
620163346,2016_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. Panama has officially adopted the USD as its currency.,,High,Agent,13-may-16,USAPAN
620163347,2016_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,1,0,5,500,500,USD,9.99,1,0,2,1,yes,In this corridor all RSPs send and payout in USD. Panama has officially adopted the USD as its currency.,,High,Agent,13-may-16,USAPAN
620163348,2016_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,In this corridor all RSPs send and payout in USD. Panama has officially adopted the USD as its currency.,,High,Agent,13-may-16,USAPAN
620163349,2016_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Same day,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,Bank account payment,,High,Agent,13-may-16,USAPAN
620163350,2016_2Q,USA,United States,..,High income,..,G8/G20,PAN,Panama,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,Card payment,,High,Agent,13-may-16,USAPAN
620163351,2016_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Xoom,Money Transfer Operator,"Bank account transfer,Debit/credit card",Internet,Next day,200,200,USD,4.99,3.23,3,5.5,500,500,USD,4.99,3.23,3,4,3.33,yes,Bank account payment,,High,Agent,11-may-16,USAPER
620163352,2016_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,3.27,1.8,5.8,500,500,USD,8,3.27,1.8,3.4,3.33,yes,,,High,Agent,11-may-16,USAPER
620163353,2016_2Q,USA,United States,..,High income,..,G8/G20,PER,Peru,Latin America & Caribbean,Upper middle income,IBRD,..,Delgado Travel,Bank,Cash,Agent,Less than one hour,200,200,USD,5,1,0,2.5,500,500,USD,8,1,0,1.6,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,High,Agent,11-may-16,USAPER
